duration,protocol_type,service,flag,src_bytes,dst_bytes,wrong_fragment,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,label
441,udp,pop3,RSTOS0,7250,22027,1,120,281,0.9655075526946385,0.9986288528542588,419,0.75158810289184,normal
310,icmp,irc,S0,2871,43887,2,38,308,0.9192423819415915,0.7098153350703653,213,0.40732129447133614,normal
372,tcp,imap,RSTO,1901,17576,0,46,446,0.913273193085767,0.8810001665850069,29,0.8200142494000602,normal
332,icmp,pop3,REJ,2101,655,0,861,620,0.4416888422146109,0.4985198556708603,223,0.12743651604023543,attack
535,udp,ssh,RSTO,3590,109,0,652,204,0.6827060068527708,0.6771776777475154,461,0.210714405929594,attack
242,tcp,pop3,REJ,4175,19041,1,32,10,0.32278847041465986,0.08657357822274692,471,0.6326611691098073,normal
142,udp,imap,SF,1095,843,2,358,716,0.3321902614714983,0.7266559349589842,19,0.1751103454610301,attack
399,icmp,irc,RSTO,3465,853,2,705,601,0.09332929004096335,0.0008769841819126212,390,0.8125392788057677,attack
248,tcp,ftp,REJ,4036,549,2,663,282,0.40179311009848884,0.7591978394368435,370,0.7961667394425076,attack
346,icmp,ssh,REJ,9834,14517,1,356,261,0.529733479603489,0.3910149639426913,16,0.6249474408761028,normal
67,tcp,ssh,S0,9048,1645,1,253,55,0.2799235526810502,0.36650196235666765,217,0.3460545170033086,normal
291,icmp,ssh,S0,6690,11014,1,185,247,0.7598743285458197,0.06862899266268141,247,0.8068859837913422,normal
145,udp,http,RSTOS0,4666,8421,2,268,490,0.663257624856191,0.7380998794440522,301,0.451488011151555,normal
21,tcp,smtp,RSTO,5894,9671,0,148,228,0.5278495157997718,0.7097330155906459,129,0.716083571821262,normal
187,icmp,http,SF,9876,18814,2,458,168,0.9759152167268906,0.9491411741951696,30,0.7320979206099328,normal
330,tcp,imap,RSTO,6944,44474,1,296,101,0.7467155742042457,0.7253651111894501,335,0.025903543158258824,normal
149,icmp,dns,RSTOS0,610,5630,0,351,229,0.9644918923479391,0.49690097036981884,206,0.9157494526329868,normal
623,udp,smtp,RSTO,844,56,1,639,34,0.7129354191218543,0.2795371523833693,352,0.8406148770400742,attack
300,udp,ssh,RSTOS0,631,34662,0,357,59,0.6653531542453764,0.132400087576112,185,0.12673063179794142,normal
401,icmp,pop3,SF,6044,3542,1,357,260,0.45057469449970566,0.051051199910965184,297,0.9662457765878882,normal
191,icmp,telnet,REJ,7623,5953,2,307,408,0.8225272385157476,0.8261485371419643,285,0.004696544497747812,normal
293,tcp,ssh,RSTO,5494,26520,1,32,180,0.9426919095686668,0.9104484402649874,293,0.07017877534645078,normal
147,udp,smtp,REJ,4222,29467,1,157,466,0.6576733438233239,0.3130741037201177,376,0.4037135638993711,normal
403,icmp,imap,RSTOS0,5138,31911,0,102,465,0.9653062746143974,0.9195427100172118,297,0.23009630942528259,normal
597,udp,smtp,RSTOS0,2365,1572,2,26,821,0.5099925461849851,0.6721062521062366,249,0.9860281801092667,attack
592,tcp,http,S0,4340,127,1,505,454,0.11591138172677196,0.9736593900532753,324,0.16707852085201091,attack
382,tcp,smtp,S0,8276,12440,2,49,159,0.25147613192651497,0.37079131943101884,480,0.05003368693708665,normal
387,udp,ftp,RSTOS0,363,9600,0,104,293,0.7686220118713706,0.7160567598309163,305,0.4607530999241761,normal
287,udp,dns,RSTO,2629,47403,0,469,174,0.5729565590990584,0.22132924962362988,472,0.5044010258638132,normal
98,icmp,irc,RSTOS0,3930,14741,1,207,258,0.7172612742170478,0.5773309223244405,479,0.5122354236940914,normal
24,icmp,pop3,RSTO,4990,42248,0,362,180,0.605020024604421,0.3210344409891115,7,0.6535133098562338,normal
370,tcp,telnet,S0,134,448,2,878,974,0.9513157048210472,0.2502279061241113,75,0.8328904335172911,attack
811,icmp,ftp,RSTO,4063,1596,2,770,115,0.6747770567130128,0.9802794712422936,309,0.7698972506182822,attack
456,udp,pop3,REJ,1036,429,1,709,39,0.12573548291191639,0.788075679284169,396,0.9783647381573143,attack
129,icmp,imap,RSTOS0,6456,18191,1,240,192,0.6139951368959531,0.45361925536241454,407,0.1781181061599798,normal
264,udp,ssh,S0,7726,12415,2,12,378,0.8877523379899834,0.9280315810017867,31,0.37289408551628755,normal
390,udp,smtp,RSTO,7315,16247,0,192,454,0.3712009030540807,0.5081305937529125,293,0.15270947701619653,normal
230,tcp,pop3,SF,448,37624,1,191,212,0.9374149065959395,0.0021867961329151697,59,0.8207339729211567,normal
805,icmp,imap,RSTOS0,3329,1162,0,661,313,0.54918911070529,0.0038209194815078673,268,0.48402452679232855,attack
288,icmp,dns,REJ,7205,44021,2,250,37,0.8660770243651471,0.705825230785949,406,0.1001429505561775,normal
355,tcp,pop3,RSTOS0,882,25478,0,52,467,0.531395643046668,0.5692425399941724,351,0.6208087108929936,normal
332,icmp,ftp,REJ,1005,1154,2,550,807,0.12350293352920272,0.03656017478918727,56,0.19118366452073943,attack
126,icmp,dns,REJ,3382,659,1,272,126,0.9473980363295809,0.051174816748797425,192,0.36550003162743416,normal
281,tcp,ftp,RSTO,8334,17203,1,109,56,0.22942429722679447,0.01553513651955818,138,0.8245362740937466,normal
242,udp,ftp,S0,8061,41584,0,494,237,0.8193433770806885,0.298913898225311,469,0.018837936826281987,normal
192,udp,smtp,S0,9264,46401,2,211,271,0.6227275076878896,0.4733399596687691,317,0.13170919773312995,normal
68,udp,imap,RSTO,7544,39980,2,253,288,0.0007647663224981116,0.32194115026671055,230,0.13885115688880434,normal
302,udp,http,RSTOS0,8303,2643,0,241,364,0.3326801051796966,0.9970582272908413,95,0.25976914728668843,normal
439,udp,irc,SF,671,39718,0,141,410,0.345620607387769,0.9568103780252294,302,0.42202499704429564,normal
424,tcp,http,RSTOS0,4511,47099,1,246,421,0.5947302591546129,0.9116639665227355,139,0.09895220014115025,normal
477,icmp,smtp,S0,5752,28599,0,225,257,0.5558204821197654,0.26209274800062565,449,0.46111990523028923,normal
456,udp,smtp,RSTO,1355,25092,1,342,268,0.6648445460983803,0.977456877464428,436,0.6094368958581524,normal
67,tcp,dns,S0,8672,1268,0,134,444,0.28025608750603437,0.4644417896529488,265,0.4600880879941748,normal
317,udp,telnet,S0,1578,17114,0,476,286,0.9845386922984959,0.5192145965820187,424,0.3147928154515879,normal
561,udp,dns,SF,944,570,2,51,187,0.06336824724034296,0.0659349815247724,50,0.2782654911014424,attack
86,udp,smtp,RSTOS0,2447,37664,2,353,134,0.1804698620113313,0.6169791596660393,59,0.23987007841684538,normal
188,udp,ssh,REJ,6103,6432,2,260,226,0.18068595269830023,0.7994416139340355,73,0.6288286038328925,normal
7,udp,pop3,REJ,4947,43919,0,160,448,0.7013796121729151,0.7835026146135373,325,0.797541588018817,normal
398,icmp,ftp,S0,6587,10927,2,101,451,0.4744235390520273,0.5208015365725885,97,0.3588723386896593,normal
130,icmp,imap,SF,2446,11332,0,67,234,0.07126196425810927,0.23727453235452,289,0.7681177254890672,normal
743,icmp,ftp,REJ,4867,1277,0,984,214,0.4685576975122697,0.24655987699500637,135,0.34430910791958846,attack
99,udp,smtp,S0,8973,45683,0,141,7,0.9156786940054562,0.3878772118135977,235,0.3373153789179717,normal
145,tcp,http,S0,1142,22113,1,431,412,0.9297299797044285,0.013493001193543464,422,0.3625113455878849,normal
497,udp,dns,SF,964,3042,1,246,331,0.017886941606900297,0.6080606248455004,356,0.23823254020737772,normal
242,icmp,telnet,SF,4060,24119,0,127,378,0.9626223640372191,0.4187600384132587,25,0.9785040824606123,normal
345,icmp,irc,RSTOS0,4768,4444,0,272,332,0.8745461147783163,0.5580625551767657,69,0.7810679552601918,normal
485,udp,dns,RSTOS0,4518,23069,2,404,268,0.9695711834733279,0.062138740236251766,276,0.14217716958103221,normal
169,udp,dns,SF,1847,1688,1,516,646,0.3722544181274262,0.9036928244770867,123,0.42764144079292443,attack
179,icmp,pop3,REJ,9874,25572,1,55,66,0.5703394570317467,0.6281491609641112,147,0.22073081540264727,normal
195,udp,http,REJ,2257,6803,1,83,357,0.7968138343230714,0.0027705053658392265,251,0.5240939389963009,normal
67,icmp,dns,S0,4671,336,1,996,60,0.3577520123461908,0.47796846061511344,234,0.4047215940812563,attack
135,udp,dns,REJ,4011,533,0,221,868,0.8309450154214624,0.1859234251060503,475,0.6431796594408671,attack
48,tcp,irc,RSTOS0,2089,1325,0,652,565,0.28326273262735713,0.2795759269864021,78,0.9510368557550033,attack
118,udp,imap,RSTOS0,596,8323,1,317,228,0.7363193948636227,0.5403806867973612,166,0.5216796014129154,normal
242,udp,dns,SF,889,6968,2,168,428,0.2133134958852111,0.09586135358447312,84,0.9538317988907317,normal
39,tcp,telnet,SF,875,18364,1,133,270,0.5159672903030734,0.8962745920411516,24,0.22198676059855005,normal
201,udp,ftp,SF,8580,3875,1,136,182,0.6818756850331991,0.5919077916956308,198,0.2665538770753416,normal
129,tcp,ssh,S0,3705,37084,1,45,316,0.26872548532538154,0.4474471412190105,105,0.8347758456177458,normal
229,tcp,ssh,S0,4338,40003,0,118,310,0.48330387001636677,0.9401088914490285,222,0.9440391140831172,normal
331,icmp,dns,REJ,5006,38612,0,377,157,0.7627374676970475,0.03219797594530538,348,0.6728502809700241,normal
678,tcp,ftp,REJ,4301,458,2,963,608,0.38183909906750935,0.3525764969351203,312,0.6400580681237726,attack
60,icmp,smtp,REJ,8674,32089,0,33,239,0.6700258314433484,0.5386502283714089,199,0.9287896048629495,normal
171,icmp,ftp,REJ,9209,42313,1,129,317,0.538484747934319,0.631806731825853,58,0.5325422284074919,normal
420,tcp,telnet,RSTO,8487,7252,2,369,317,0.5522460249325004,0.21430020694120056,374,0.9257848258612739,normal
514,icmp,imap,RSTO,1816,1821,1,938,698,0.7798532329896112,0.4354569048709973,382,0.5020287195580946,attack
576,tcp,ftp,RSTOS0,2456,117,1,970,405,0.6626143051148787,0.8680865930800542,352,0.2920661460815104,attack
17,tcp,http,REJ,3182,31043,2,96,339,0.7732443333486324,0.5352996669530106,346,0.5077378919135511,normal
369,tcp,pop3,RSTOS0,6499,8358,2,476,92,0.256735212038933,0.2006020985760636,63,0.6098717012444026,normal
1,udp,ssh,S0,1253,10033,1,455,461,0.4915512697574701,0.9251921752060341,349,0.6305944827087215,normal
175,tcp,imap,RSTOS0,1928,14321,0,201,148,0.205099901634074,0.22165184286931683,251,0.06948562437431527,normal
84,tcp,dns,S0,3400,1093,0,624,867,0.9320747260654436,0.5443070082061158,285,0.6413182544197136,attack
562,tcp,http,RSTOS0,4850,365,1,759,751,0.037117328500886226,0.2345433451141915,257,0.0543302998060089,attack
383,icmp,ftp,SF,4712,23650,1,231,10,0.9186614539059682,0.2131004133911002,130,0.9798868692874079,normal
345,udp,http,RSTO,7954,38519,0,395,63,0.16163252651784366,0.27472137842529865,476,0.5465418408955361,normal
100,tcp,dns,REJ,6740,4976,1,103,40,0.9280266646100598,0.1081628394980847,223,0.028245268641557075,normal
14,udp,irc,RSTO,3291,33185,1,69,348,0.217788404521714,0.8982534293704897,295,0.7368922000130856,normal
113,udp,irc,RSTOS0,5845,14647,2,421,164,0.539213692919299,0.2966822020394272,497,0.6137068397809177,normal
343,udp,smtp,RSTOS0,4711,1854,0,707,773,0.07143876271162342,0.11552671853218965,205,0.883000514427835,attack
351,tcp,pop3,SF,3401,49321,0,481,431,0.7228235931977032,0.1460683657226447,422,0.5866889924021793,normal
456,icmp,irc,S0,1466,11817,0,375,487,0.7228262592246237,0.9695248682569119,316,0.15569355517293226,normal
31,icmp,ftp,REJ,5884,23181,0,155,111,0.6990479760561127,0.30355411790905473,435,0.08594958894097349,normal
92,tcp,ssh,S0,9705,37733,2,498,310,0.14154887553145856,0.05555837002227604,49,0.24116196770088083,normal
999,tcp,pop3,RSTO,2997,1437,0,366,821,0.3210153860579491,0.0786608906113675,425,0.2670082489571376,attack
66,udp,imap,SF,2942,35983,0,132,377,0.43424936776062606,0.8405806535617079,394,0.6283255377984529,normal
469,tcp,telnet,RSTOS0,6923,16600,2,201,497,0.7979534326999699,0.002987869424675438,425,0.05466500627774773,normal
465,udp,irc,REJ,6068,15198,0,193,70,0.13630122395950028,0.7448584719919082,298,0.3704019689818483,normal
306,tcp,dns,SF,2695,34459,2,116,64,0.46406324189881676,0.8095822077385403,132,0.5035733429096829,normal
277,tcp,http,RSTOS0,3191,28577,0,169,83,0.40742952566641266,0.7643934250381481,31,0.6527139772851877,normal
354,icmp,telnet,RSTO,3606,7123,1,439,161,0.5119108210485769,0.7401147319504457,229,0.2281193857390228,normal
5,tcp,pop3,REJ,7018,8090,1,122,472,0.12578199980401117,0.46930248794483576,34,0.001712963195741768,normal
117,icmp,dns,S0,8588,39631,2,440,287,0.6494442742885165,0.4275555810641559,173,0.24212336107882737,normal
349,tcp,ssh,RSTOS0,6879,37906,1,178,167,0.34667759365763984,0.16508756220266207,421,0.8752093853633208,normal
387,tcp,telnet,RSTO,6523,37495,0,186,136,0.434058777392235,0.8700159819292618,63,0.612507213145797,normal
28,tcp,ftp,REJ,4735,4545,2,183,251,0.36141914651751594,0.9222048369006587,438,0.8529051268852343,normal
4,tcp,smtp,SF,8408,20923,2,361,381,0.11459072897137368,0.44835574153663094,288,0.7047579103067623,normal
314,udp,imap,S0,4934,26412,1,412,58,0.04509053804631713,0.9016042694423964,128,0.4407082563669046,normal
597,tcp,dns,REJ,1087,1316,1,717,829,0.6070524522739712,0.4719755079018959,267,0.8100456795386266,attack
114,icmp,dns,REJ,5901,1813,0,443,385,0.5106697195312383,0.18613179191850726,403,0.05055886634426743,normal
287,tcp,imap,RSTO,9788,9866,2,79,444,0.5502539440002071,0.9857026424588907,191,0.5559868649573253,normal
412,udp,irc,REJ,9758,13203,2,51,39,0.6243690571603622,0.08515471815443065,373,0.697731855413076,normal
799,tcp,imap,REJ,1981,935,2,187,206,0.987951127470568,0.36626945303382397,246,0.5860874676150525,attack
266,tcp,pop3,RSTO,2515,30406,2,436,436,0.35346702838891686,0.15573163663758383,200,0.994344488081936,normal
498,tcp,ftp,RSTOS0,4393,648,0,822,302,0.4207716403848719,0.3713616090605645,64,0.857882555375195,attack
215,icmp,dns,S0,2368,43318,0,102,408,0.6737641995630065,0.4874417857876052,260,0.9426996568758732,normal
213,icmp,http,S0,544,13932,0,47,399,0.7285915482505924,0.4279375853642152,433,0.9714692371501252,normal
112,icmp,irc,SF,6926,41300,2,135,211,0.7530123367744916,0.5420443080659695,295,0.41199165070932076,normal
97,tcp,telnet,RSTOS0,3808,10973,2,89,398,0.716426988590426,0.11643969825222134,340,0.08076896281579182,normal
282,tcp,dns,RSTO,1056,8401,1,242,231,0.885894331065791,0.6070922373104439,359,0.8929903979391586,normal
355,udp,dns,RSTO,9662,47765,2,325,453,0.8749380692600253,0.6415618107895753,298,0.39743706485582886,normal
59,tcp,ssh,RSTOS0,1520,128,2,892,753,0.48659265431305565,0.4995932686378378,127,0.6575788467690721,attack
45,udp,ftp,RSTOS0,9043,28270,2,350,17,0.23288836038344873,0.8070924917005361,332,0.6488747359975874,normal
270,udp,ssh,RSTOS0,148,43474,0,487,285,0.05329540015607348,0.5436733528685257,206,0.5679481306713345,normal
277,tcp,dns,SF,9322,14418,1,38,295,0.9129318047740105,0.43435853329207996,6,0.2820261344977427,normal
127,icmp,imap,SF,1649,2962,1,62,313,0.4576326742181135,0.4737151415774721,131,0.3533676170885949,normal
56,tcp,pop3,SF,2669,36288,0,146,21,0.676963647846239,0.354250204894491,329,0.7927932603669441,normal
325,tcp,dns,RSTO,1817,45696,1,453,398,0.4562148098260016,0.8661758318928157,80,0.012756382771289987,normal
498,tcp,telnet,RSTO,6249,26980,2,340,295,0.5611871995083941,0.4864061292244458,190,0.3630412746995504,normal
430,icmp,telnet,RSTOS0,661,28232,2,491,39,0.015552247836587596,0.2849113365751281,284,0.5015754882115576,normal
161,tcp,dns,RSTO,5889,22974,2,199,338,0.6098142389073653,0.8173413604635844,324,0.3915170801112421,normal
11,tcp,http,S0,5176,2074,0,326,464,0.8064261999760021,0.53779121255782,273,0.8282018634509479,normal
301,tcp,ftp,REJ,2060,3134,1,389,201,0.66877135280711,0.9972709175592801,495,0.7801114720837942,normal
149,tcp,smtp,REJ,4114,14569,0,282,387,0.7087040031040692,0.8549323644102398,404,0.5425236570165717,normal
398,icmp,http,SF,4642,38215,2,114,429,0.5180667150335773,0.029281545122739616,16,0.6390818061953094,normal
461,icmp,telnet,REJ,3785,17817,0,181,323,0.2896679068010718,0.7662348421545849,463,0.4764510644993979,normal
449,tcp,pop3,SF,3829,201,2,874,699,0.3529788817117291,0.1590361038651531,87,0.07449132092794808,attack
87,tcp,http,REJ,2174,37872,0,342,8,0.7629753253583593,0.509460852384919,392,0.453647803275655,normal
442,icmp,dns,S0,8086,49928,2,441,421,0.6972951588249187,0.35631492833336575,480,0.19311931382512337,normal
87,udp,irc,RSTO,2292,2732,2,63,98,0.30289918275966743,0.44787811637119235,214,0.25616887075940886,normal
26,icmp,imap,RSTO,2517,1326,1,548,816,0.6385289723864054,0.007006845423585206,348,0.7449137212594772,attack
384,udp,dns,RSTOS0,661,639,0,447,339,0.9683747387389187,0.5365339840732721,475,0.4040256623114289,attack
3,tcp,ssh,RSTO,4935,22091,0,464,380,0.20857726876334537,0.7283446982572562,159,0.0688249498695378,normal
157,udp,ssh,S0,1399,45113,0,488,159,0.6914724249577273,0.10731769202193286,316,0.4327008512870968,normal
146,udp,http,SF,9022,49756,2,119,316,0.4801627909099958,0.5985432298341691,16,0.04014600973807325,normal
249,udp,ssh,REJ,6896,35842,2,167,358,0.5910222591920123,0.5542892078800181,338,0.9069785289431512,normal
59,icmp,pop3,SF,5909,26182,1,149,345,0.23965138898562255,0.5674086784839584,96,0.4609859077823657,normal
165,icmp,pop3,RSTO,5301,2315,1,51,383,0.9644299883251574,0.8490339119731114,137,0.32782629091538995,normal
284,icmp,ssh,S0,3207,35441,2,120,164,0.5187425131402299,0.42674494129754936,439,0.618018548677674,normal
118,icmp,ssh,REJ,2363,25760,1,143,482,0.07807489047520799,0.35884491206045543,130,0.7999982556362377,normal
99,udp,ftp,S0,4354,18709,1,485,50,0.8956407607911259,0.2812831357866459,87,0.1445522294850069,normal
483,udp,telnet,RSTO,3415,613,1,783,775,0.03091168912357123,0.011857215070545934,437,0.7028326440836219,attack
104,icmp,smtp,SF,4876,860,0,633,748,0.9429880944730392,0.7004919549252508,495,0.7207766428419684,attack
146,icmp,http,RSTO,3145,14260,2,171,109,0.7075825130701915,0.9621759240916036,243,0.3268226055924752,normal
138,icmp,ssh,RSTOS0,1853,24095,1,252,132,0.9353217258635461,0.3246572343662598,482,0.1476555258127017,normal
415,icmp,http,RSTO,4838,43139,2,440,190,0.8692062029602516,0.931123508169197,242,0.41802807431008726,normal
247,tcp,ftp,RSTOS0,2556,24668,2,43,412,0.21827719980610527,0.8087040361478551,486,0.034494354013890116,normal
158,tcp,imap,S0,6665,37379,0,14,112,0.49440004930745585,0.9874040742511211,312,0.6765780473994508,normal
5,udp,smtp,S0,4836,110,0,477,331,0.18269067497004743,0.7718215359295255,384,0.1344985775923031,attack
293,icmp,dns,RSTO,3991,22798,2,105,331,0.42689754151662773,0.31714006971760356,338,0.8190462893888691,normal
286,udp,ftp,SF,9516,36394,2,161,17,0.2810265046037107,0.6820843185755495,478,0.3128004411002213,normal
273,tcp,smtp,RSTOS0,3872,1382,2,406,918,0.6406677149360231,0.9093250386486307,228,0.3627480524975968,attack
212,udp,telnet,REJ,1005,24687,0,182,24,0.6679311920419954,0.19448417654301398,435,0.9160577471328771,normal
697,udp,ssh,RSTOS0,2857,1803,1,259,795,0.6039127761099904,0.9037345839877139,325,0.40292768246140165,attack
40,tcp,smtp,REJ,8679,15953,1,276,348,0.316750475431701,0.3351101928283332,40,0.988096180056826,normal
90,tcp,ssh,REJ,6316,8321,0,176,331,0.3109982179441636,0.2732666865443749,432,0.5069830604776293,normal
772,udp,ftp,RSTOS0,1068,804,2,578,651,0.7105697705835976,0.22275887146178264,484,0.6391538348053105,attack
974,tcp,http,RSTO,4146,1848,0,276,727,0.5087815959149403,0.5682236234457316,147,0.5556395647331219,attack
233,udp,http,RSTOS0,1645,947,0,5,323,0.4926132260965741,0.9104307514156204,64,0.5635693581579442,normal
62,udp,imap,RSTO,4452,968,2,144,537,0.827865218908249,0.3629220227306036,159,0.46259073158756936,attack
334,udp,telnet,SF,5522,28881,0,46,288,0.6580888002909872,0.1773019175120586,342,0.4663357906531733,normal
113,udp,telnet,REJ,2322,18664,0,428,499,0.6889795191164917,0.5743804748677903,286,0.07451641688002464,normal
376,udp,http,SF,248,5431,2,381,65,0.45287827845624373,0.3170042168611793,247,0.8226034319806271,normal
230,udp,pop3,RSTOS0,4410,11815,2,251,261,0.4975337797059971,0.9927827989313822,312,0.8266885097964611,normal
